Entity,Code,Year,"Homicide rate per 100,000 population of female victims",World region according to OWID
Afghanistan,AFG,2018,1.4357685,Asia
Afghanistan,AFG,2019,1.2702497,Asia
Africa (UN),UN_AFR,2000,4.476579,
Africa (UN),UN_AFR,2001,4.4664197,
Africa (UN),UN_AFR,2002,4.4596257,
Africa (UN),UN_AFR,2003,4.333797,
Africa (UN),UN_AFR,2004,4.245534,
Africa (UN),UN_AFR,2005,4.191136,
Africa (UN),UN_AFR,2006,4.1866684,
Africa (UN),UN_AFR,2007,4.1424026,
Africa (UN),UN_AFR,2008,4.059038,
Africa (UN),UN_AFR,2009,4.172635,
Africa (UN),UN_AFR,2010,4.2221584,
Africa (UN),UN_AFR,2011,4.157788,
Africa (UN),UN_AFR,2012,4.1375437,
Africa (UN),UN_AFR,2013,4.1528497,
Africa (UN),UN_AFR,2014,4.1645308,
Africa (UN),UN_AFR,2015,4.1829,
Africa (UN),UN_AFR,2016,4.158333,
Africa (UN),UN_AFR,2017,4.0772395,
Africa (UN),UN_AFR,2018,3.9494815,
Africa (UN),UN_AFR,2019,3.835519,
Africa (UN),UN_AFR,2020,3.8209658,
Africa (UN),UN_AFR,2021,3.9786215,
Africa (UN),UN_AFR,2022,4.100322,
Africa (UN),UN_AFR,2023,4.022749,
Albania,ALB,1992,0.85319525,Europe
Albania,ALB,1993,0.97404385,Europe
Albania,ALB,1994,0.7304811,Europe
Albania,ALB,1995,1.5835675,Europe
Albania,ALB,1996,1.7071817,Europe
Albania,ALB,1997,10.81225,Europe
Albania,ALB,1998,5.329881,Europe
Albania,ALB,1999,3.9962041,Europe
Albania,ALB,2000,0.8022854,Europe
Albania,ALB,2001,2.4174953,Europe
Albania,ALB,2002,2.431295,Europe
Albania,ALB,2003,1.3183668,Europe
Albania,ALB,2004,1.2024593,Europe
Albania,ALB,2005,1.3410416,Europe
Albania,ALB,2006,1.4833145,Europe
Albania,ALB,2007,1.5644153,Europe
Albania,ALB,2008,1.2526656,Europe
Albania,ALB,2009,0.4670545,Europe
Albania,ALB,2010,0.74314255,Europe
Albania,ALB,2011,1.2239815,Europe
Albania,ALB,2012,1.768731,Europe
Albania,ALB,2013,1.3616368,Europe
Albania,ALB,2014,0.8180617,Europe
Albania,ALB,2015,1.0927227,Europe
Albania,ALB,2016,1.1614147,Europe
Albania,ALB,2017,0.8880992,Europe
Albania,ALB,2018,1.0262305,Europe
Albania,ALB,2019,0.89234203,Europe
Albania,ALB,2020,0.6204556,Europe
Albania,ALB,2021,0.83334434,Europe
Albania,ALB,2022,0.55969846,Europe
Albania,ALB,2023,0.8441487,Europe
Albania,ALB,2024,0.6375098,Europe
Algeria,DZA,2012,0.28324157,Africa
Algeria,DZA,2013,0.20808928,Africa
Algeria,DZA,2014,0.44668955,Africa
Algeria,DZA,2015,0.36329874,Africa
Algeria,DZA,2016,0.37581632,Africa
Algeria,DZA,2017,0.2748727,Africa
Algeria,DZA,2018,0.41385472,Africa
Algeria,DZA,2019,0.40612486,Africa
Algeria,DZA,2020,0.5660789,Africa
Algeria,DZA,2021,0.73017114,Africa
Algeria,DZA,2022,0.5029071,Africa
Algeria,DZA,2023,0.46429393,Africa
American Samoa,ASM,2016,0,Oceania
American Samoa,ASM,2017,3.936078,Oceania
American Samoa,ASM,2018,3.9843812,Oceania
American Samoa,ASM,2019,0,Oceania
Americas (UN),,2000,3.3575957,
Americas (UN),,2001,3.6027858,
Americas (UN),,2002,3.5380247,
Americas (UN),,2003,3.4360845,
Americas (UN),,2004,3.26443,
Americas (UN),,2005,3.2260876,
Americas (UN),,2006,3.1856976,
Americas (UN),,2007,3.081587,
Americas (UN),,2008,3.1756017,
Americas (UN),,2009,3.4071286,
Americas (UN),,2010,3.4486096,
Americas (UN),,2011,3.524399,
Americas (UN),,2012,3.5305796,
Americas (UN),,2013,3.414108,
Americas (UN),,2014,3.3514998,
Americas (UN),,2015,3.290974,
Americas (UN),,2016,3.4669056,
Americas (UN),,2017,3.6332636,
Americas (UN),,2018,3.5021238,
Americas (UN),,2019,3.2897296,
Americas (UN),,2020,3.2910407,
Americas (UN),,2021,3.5055227,
Americas (UN),,2022,3.452408,
Americas (UN),,2023,3.401642,
Andorra,AND,2007,0,Europe
Andorra,AND,2008,2.5112693,Europe
Andorra,AND,2009,0,Europe
Andorra,AND,2010,0,Europe
Andorra,AND,2011,0,Europe
Andorra,AND,2012,0,Europe
Andorra,AND,2013,0,Europe
Andorra,AND,2014,0,Europe
Andorra,AND,2015,0,Europe
Anguilla,AIA,1991,0,North America
Anguilla,AIA,1993,21.523891,North America
Anguilla,AIA,2000,0,North America
Anguilla,AIA,2008,0,North America
Anguilla,AIA,2009,0,North America
Anguilla,AIA,2013,0,North America
Antigua and Barbuda,ATG,1990,3.0915723,North America
Antigua and Barbuda,ATG,1991,6.1689363,North America
Antigua and Barbuda,ATG,1992,3.0292933,North America
Antigua and Barbuda,ATG,1993,0,North America
Antigua and Barbuda,ATG,1994,2.8909671,North America
Antigua and Barbuda,ATG,1995,5.6416693,North America
Antigua and Barbuda,ATG,1996,2.7506912,North America
Antigua and Barbuda,ATG,1997,0,North America
Antigua and Barbuda,ATG,2001,1.9318871,North America
Antigua and Barbuda,ATG,2002,3.0657167,North America
Antigua and Barbuda,ATG,2008,11.4406,North America
Antigua and Barbuda,ATG,2015,2.1291997,North America
Antigua and Barbuda,ATG,2016,4.232939,North America
Antigua and Barbuda,ATG,2017,4.2106595,North America
Antigua and Barbuda,ATG,2018,6.285882,North America
Antigua and Barbuda,ATG,2019,2.0859625,North America
Antigua and Barbuda,ATG,2020,2.0756147,North America
Antigua and Barbuda,ATG,2021,10.3242855,North America
Antigua and Barbuda,ATG,2022,2.054654,North America
Antigua and Barbuda,ATG,2023,2.044676,North America
Argentina,ARG,2015,1.763957,South America
Argentina,ARG,2017,1.8266687,South America
Argentina,ARG,2018,1.7590543,South America
Argentina,ARG,2019,1.8000727,South America
Argentina,ARG,2020,1.6335506,South America
Argentina,ARG,2021,1.3488559,South America
Argentina,ARG,2022,1.5078161,South America
Argentina,ARG,2023,1.5779322,South America
Armenia,ARM,1990,1.230046,Asia
Armenia,ARM,1991,1.579363,Asia
Armenia,ARM,1993,2.991887,Asia
Armenia,ARM,1994,1.3958304,Asia
Armenia,ARM,1995,1.1035239,Asia
Armenia,ARM,1996,1.3405974,Asia
Armenia,ARM,1997,1.2744579,Asia
Armenia,ARM,1998,0.92011255,Asia
Armenia,ARM,1999,1.1516706,Asia
Armenia,ARM,2000,1.553079,Asia
Armenia,ARM,2001,1.1136138,Asia
Armenia,ARM,2002,1.1967815,Asia
Armenia,ARM,2003,0.6669109,Asia
Armenia,ARM,2004,1.3580557,Asia
Armenia,ARM,2005,0.6823256,Asia
Armenia,ARM,2006,1.6204516,Asia
Armenia,ARM,2007,0.8139639,Asia
Armenia,ARM,2008,1.6560236,Asia
Armenia,ARM,2009,1.5741645,Asia
Armenia,ARM,2010,0.6309564,Asia
Armenia,ARM,2011,1.2006065,Asia
Armenia,ARM,2012,1.2016593,Asia
Armenia,ARM,2013,1.2024639,Asia
Armenia,ARM,2014,1.2666392,Asia
Armenia,ARM,2015,1.3313591,Asia
Armenia,ARM,2016,0.8887992,Asia
Armenia,ARM,2017,0.6996051,Asia
Armenia,ARM,2018,0.70146215,Asia
Armenia,ARM,2019,0.63984215,Asia
Armenia,ARM,2020,1.4152848,Asia
Armenia,ARM,2021,1.3613976,Asia
Armenia,ARM,2022,1.4221666,Asia
Armenia,ARM,2023,0.6970761,Asia
Aruba,ABW,1990,0,North America
Aruba,ABW,1995,0,North America
Aruba,ABW,1999,2.2314205,North America
Aruba,ABW,2001,4.263938,North America
Aruba,ABW,2002,2.1049972,North America
Aruba,ABW,2003,2.0824873,North America
Aruba,ABW,2004,0,North America
Aruba,ABW,2005,2.0370333,North America
Aruba,ABW,2006,2.0102522,North America
Aruba,ABW,2007,0,North America
Aruba,ABW,2008,1.957062,North America
Aruba,ABW,2009,1.9312849,North America
Aruba,ABW,2010,0,North America
Aruba,ABW,2011,0,North America
Aruba,ABW,2012,1.8765951,North America
Aruba,ABW,2013,1.8594446,North America
Aruba,ABW,2014,0,North America
Asia (UN),UN_ASI,2000,1.9842134,
Asia (UN),UN_ASI,2001,1.9475603,
Asia (UN),UN_ASI,2002,1.8765029,
Asia (UN),UN_ASI,2003,1.8268801,
Asia (UN),UN_ASI,2004,1.8760307,
Asia (UN),UN_ASI,2005,1.7624263,
Asia (UN),UN_ASI,2006,1.7161279,
Asia (UN),UN_ASI,2007,1.7239519,
Asia (UN),UN_ASI,2008,1.7085507,
Asia (UN),UN_ASI,2009,1.7672366,
Asia (UN),UN_ASI,2010,1.6864895,
Asia (UN),UN_ASI,2011,1.7359293,
Asia (UN),UN_ASI,2012,1.7240868,
Asia (UN),UN_ASI,2013,1.6817176,
Asia (UN),UN_ASI,2014,1.6672735,
Asia (UN),UN_ASI,2015,1.5030866,
Asia (UN),UN_ASI,2016,1.5085164,
Asia (UN),UN_ASI,2017,1.46736,
Asia (UN),UN_ASI,2018,1.4270241,
Asia (UN),UN_ASI,2019,1.4131187,
Asia (UN),UN_ASI,2020,1.3612378,
Asia (UN),UN_ASI,2021,1.421863,
Asia (UN),UN_ASI,2022,1.3380542,
Asia (UN),UN_ASI,2023,1.3728272,
Australia,AUS,1990,1.6076655,Oceania
Australia,AUS,1991,1.643273,Oceania
Australia,AUS,1992,1.3287339,Oceania
Australia,AUS,1993,1.3318493,Oceania
Australia,AUS,1994,1.2786865,Oceania
Australia,AUS,1995,1.5376271,Oceania
Australia,AUS,1996,1.2269734,Oceania
Australia,AUS,1997,1.3078635,Oceania
Australia,AUS,1998,1.1308879,Oceania
Australia,AUS,1999,1.297892,Oceania
Australia,AUS,2000,1.4118248,Oceania
Australia,AUS,2001,1.1895531,Oceania
Australia,AUS,2002,1.227468,Oceania
Australia,AUS,2003,0.965395,Oceania
Australia,AUS,2004,0.91676843,Oceania
Australia,AUS,2005,0.92367935,Oceania
Australia,AUS,2006,0.89633244,Oceania
Australia,AUS,2007,0.8098461,Oceania
Australia,AUS,2008,0.94058156,Oceania
Australia,AUS,2009,0.6962105,Oceania
Australia,AUS,2010,0.8454375,Oceania
Australia,AUS,2011,0.7971279,Oceania
Australia,AUS,2012,0.7229952,Oceania
Australia,AUS,2013,0.80494463,Oceania
Australia,AUS,2014,0.79206634,Oceania
Australia,AUS,2015,0.70507157,Oceania
Australia,AUS,2016,0.6527456,Oceania
Australia,AUS,2017,0.50561583,Oceania
Australia,AUS,2018,0.66381407,Oceania
Australia,AUS,2019,0.529727,Oceania
Australia,AUS,2020,0.5705458,Oceania
Australia,AUS,2021,0.3747021,Oceania
Australia,AUS,2022,0.5151315,Oceania
Australia,AUS,2023,0.53273433,Oceania
Australia and New Zealand (UN),,2000,1.3521128,
Australia and New Zealand (UN),,2001,1.1689696,
Australia and New Zealand (UN),,2002,1.2431059,
Australia and New Zealand (UN),,2003,0.91845655,
Australia and New Zealand (UN),,2004,0.8580506,
Australia and New Zealand (UN),,2005,0.98252803,
Australia and New Zealand (UN),,2006,0.8819402,
Australia and New Zealand (UN),,2007,0.82189596,
Australia and New Zealand (UN),,2008,0.96008724,
Australia and New Zealand (UN),,2009,0.7699525,
Australia and New Zealand (UN),,2010,0.8734744,
Australia and New Zealand (UN),,2011,0.7760205,
Australia and New Zealand (UN),,2012,0.75718945,
Australia and New Zealand (UN),,2013,0.7597268,
Australia and New Zealand (UN),,2014,0.7598446,
Australia and New Zealand (UN),,2015,0.7015004,
Australia and New Zealand (UN),,2016,0.696611,
Australia and New Zealand (UN),,2017,0.5124312,
Australia and New Zealand (UN),,2018,0.68605334,
Australia and New Zealand (UN),,2019,0.6320515,
Australia and New Zealand (UN),,2020,0.5605097,
Australia and New Zealand (UN),,2021,0.6631298,
Australia and New Zealand (UN),,2022,0.65651524,
Australia and New Zealand (UN),,2023,0.59993756,
Austria,AUT,1990,0.99596304,Europe
Austria,AUT,1991,1.160342,Europe
Austria,AUT,1992,1.0497491,Europe
Austria,AUT,1993,0.8468278,Europe
Austria,AUT,1994,1.275185,Europe
Austria,AUT,1995,0.92512345,Europe
Austria,AUT,1996,1.2266322,Europe
Austria,AUT,1997,0.90481824,Europe
Austria,AUT,1998,0.82038665,Europe
Austria,AUT,1999,0.7689165,Europe
Austria,AUT,2000,1.2947747,Europe
Austria,AUT,2001,1.0080994,Europe
Austria,AUT,2002,0.90504056,Europe
Austria,AUT,2003,0.5597681,Europe
Austria,AUT,2004,0.7591919,Europe
Austria,AUT,2005,0.57172954,Europe
Austria,AUT,2006,0.6859539,Europe
Austria,AUT,2007,0.56877196,Europe
Austria,AUT,2008,0.67869216,Europe
Austria,AUT,2009,0.656994,Europe
Austria,AUT,2010,0.7688896,Europe
Austria,AUT,2011,0.81316763,Europe
Austria,AUT,2012,0.879609,Europe
Austria,AUT,2013,0.6680019,Europe
Austria,AUT,2014,0.5035058,Europe
Austria,AUT,2015,0.38575074,Europe
Austria,AUT,2016,0.6974413,Europe
Austria,AUT,2017,0.82724357,Europe
Austria,AUT,2018,0.97924566,Europe
Austria,AUT,2019,0.8864487,Europe
Austria,AUT,2020,0.81635815,Europe
Austria,AUT,2021,0.8781442,Europe
Austria,AUT,2022,0.8905339,Europe
Austria,AUT,2023,0.9705819,Europe
Azerbaijan,AZE,2010,1.3052794,Asia
Azerbaijan,AZE,2011,1.5625587,Asia
Azerbaijan,AZE,2012,1.1946998,Asia
Azerbaijan,AZE,2013,1.4245753,Asia
Azerbaijan,AZE,2014,1.749708,Asia
Azerbaijan,AZE,2015,1.4317975,Asia
Azerbaijan,AZE,2016,1.3983532,Asia
Azerbaijan,AZE,2017,1.4859947,Asia
Azerbaijan,AZE,2018,1.2648818,Asia
Azerbaijan,AZE,2019,1.1610444,Asia
Azerbaijan,AZE,2020,1.4995769,Asia
Azerbaijan,AZE,2021,1.2629342,Asia
Azerbaijan,AZE,2022,1.560856,Asia
Azerbaijan,AZE,2023,1.3872446,Asia
Azerbaijan,AZE,2024,1.2334553,Asia
Bahamas,BHS,1993,4.099467,North America
Bahamas,BHS,1994,3.73633,North America
Bahamas,BHS,1995,4.3925104,North America
Bahamas,BHS,1996,4.8347573,North America
Bahamas,BHS,1997,4.367045,North America
Bahamas,BHS,2000,10.029883,North America
Bahamas,BHS,2001,3.10545,North America
Bahamas,BHS,2002,7.2726536,North America
Bahamas,BHS,2003,3.5195777,North America
Bahamas,BHS,2004,1.1572467,North America
Bahamas,BHS,2005,4.5678267,North America
Bahamas,BHS,2006,2.8138974,North America
Bahamas,BHS,2007,4.430795,North America
Bahamas,BHS,2008,3.8184907,North America
Bahamas,BHS,2009,5.375318,North America
Bahamas,BHS,2010,6.886414,North America
Bahamas,BHS,2011,8.364307,North America
Bahamas,BHS,2012,5.1684394,North America
Bahamas,BHS,2013,7.671732,North America
Bahamas,BHS,2014,5.569719,North America
Bahamas,BHS,2015,8.027333,North America
Bahamas,BHS,2016,3.483003,North America
Bahamas,BHS,2017,2.9629338,North America
Bahamas,BHS,2018,1.4710966,North America
Bahamas,BHS,2019,2.9242687,North America
Bahamas,BHS,2020,5.3401556,North America
Bahamas,BHS,2021,2.9062095,North America
Bahamas,BHS,2022,4.8240314,North America
Bahrain,BHR,2010,0.21781082,Asia
Bahrain,BHR,2011,0.2198515,Asia
Bahrain,BHR,2012,0.22040802,Asia
Bahrain,BHR,2013,0.2121352,Asia
Bahrain,BHR,2014,0,Asia
Bahrain,BHR,2015,0,Asia
Bahrain,BHR,2016,0.18655516,Asia
Bahrain,BHR,2017,0.1826017,Asia
Bahrain,BHR,2018,0,Asia
Bahrain,BHR,2019,0.17940937,Asia
Bahrain,BHR,2020,0,Asia
Bahrain,BHR,2021,0.17523476,Asia
Bahrain,BHR,2022,0.3429764,Asia
Barbados,BRB,1990,8.234951,North America
Barbados,BRB,1991,6.7180223,North America
Barbados,BRB,1992,2.9743204,North America
Barbados,BRB,1993,3.7053368,North America
Barbados,BRB,1994,4.43382,North America
Barbados,BRB,1995,3.6866496,North America
Barbados,BRB,2000,3.6770654,North America
Barbados,BRB,2001,3.278477,North America
Barbados,BRB,2002,5.4678273,North America
Barbados,BRB,2003,7.964349,North America
Barbados,BRB,2004,0.63302064,North America
Barbados,BRB,2005,6.5475035,North America
Barbados,BRB,2006,1.081741,North America
Barbados,BRB,2007,4.2412567,North America
Barbados,BRB,2008,2.8106468,North America
Barbados,BRB,2009,2.0955868,North America
Barbados,BRB,2010,5.5646563,North America
Barbados,BRB,2011,1.3873041,North America
Barbados,BRB,2012,1.3839154,North America
Barbados,BRB,2013,4.8328857,North America
Barbados,BRB,2014,2.066913,North America
Barbados,BRB,2015,2.0629332,North America
Barbados,BRB,2016,1.372773,North America
Barbados,BRB,2017,1.3704262,North America
Barbados,BRB,2018,2.736474,North America
Barbados,BRB,2019,3.4155688,North America
Barbados,BRB,2020,2.0464475,North America
Barbados,BRB,2021,4.087486,North America
Barbados,BRB,2022,1.3614101,North America
Belarus,BLR,2007,4.3328915,Europe
Belarus,BLR,2008,3.5904715,Europe
Belarus,BLR,2009,3.892953,Europe
Belarus,BLR,2010,2.6781437,Europe
Belarus,BLR,2011,2.3076031,Europe
Belarus,BLR,2012,2.4872065,Europe
Belarus,BLR,2013,2.0332448,Europe
Belarus,BLR,2014,2.2887702,Europe
Belarus,BLR,2015,2.2865605,Europe
Belarus,BLR,2016,2.0881548,Europe
Belarus,BLR,2017,1.8531232,Europe
Belarus,BLR,2018,1.6593531,Europe
Belarus,BLR,2019,1.7273196,Europe
Belgium,BEL,2000,1.5904021,Europe
Belgium,BEL,2001,1.9558468,Europe
Belgium,BEL,2002,2.5029254,Europe
Belgium,BEL,2003,1.7783372,Europe
Belgium,BEL,2004,2.3764424,Europe
Belgium,BEL,2005,1.7229418,Europe
Belgium,BEL,2006,1.6301796,Europe
Belgium,BEL,2007,1.6108565,Europe
Belgium,BEL,2008,1.3062382,Europe
Belgium,BEL,2009,1.3818718,Europe
Belgium,BEL,2010,1.2473361,Europe
Belgium,BEL,2011,1.6439025,Europe
Belgium,BEL,2012,1.3674724,Europe
Belgium,BEL,2013,1.7400519,Europe
Belgium,BEL,2014,1.4218158,Europe
Belgium,BEL,2015,1.8330752,Europe
Belgium,BEL,2016,1.1646568,Europe
Belgium,BEL,2017,1.5933179,Europe
Belgium,BEL,2018,1.2590004,Europe
Belgium,BEL,2019,0.9439356,Europe
Belgium,BEL,2021,0.18754305,Europe
Belize,BLZ,2004,10.377134,North America
Belize,BLZ,2009,5.7660522,North America
Belize,BLZ,2010,10.085658,North America
Belize,BLZ,2011,7.351725,North America
Belize,BLZ,2012,8.402504,North America
Belize,BLZ,2013,5.8800526,North America
Belize,BLZ,2014,6.913677,North America
Belize,BLZ,2015,5.0810285,North America
Belize,BLZ,2016,8.285805,North America
Belize,BLZ,2017,5.946203,North America
Belize,BLZ,2018,10.081661,North America
Belize,BLZ,2019,8.881737,North America
Belize,BLZ,2020,5.6687007,North America
Belize,BLZ,2021,5.5995603,North America
Belize,BLZ,2022,4.5040536,North America
Bermuda,BMU,1990,0,North America
Bermuda,BMU,1991,0,North America
Bermuda,BMU,1992,3.4304729,North America
Bermuda,BMU,1996,3.3380065,North America
Bermuda,BMU,2004,3.1800041,North America
Bermuda,BMU,2005,0,North America
Bermuda,BMU,2009,3.1287153,North America
Bermuda,BMU,2010,0,North America
Bermuda,BMU,2011,6.234414,North America
Bermuda,BMU,2012,0,North America
Bermuda,BMU,2013,0,North America
Bermuda,BMU,2014,3.123292,North America
Bermuda,BMU,2015,0,North America
Bermuda,BMU,2016,0,North America
Bermuda,BMU,2017,0,North America
Bermuda,BMU,2018,0,North America
Bermuda,BMU,2019,0,North America
Bermuda,BMU,2020,6.114151,North America
Bermuda,BMU,2021,3.038036,North America
Bermuda,BMU,2022,0,North America
Bermuda,BMU,2023,0,North America
Bhutan,BTN,2015,0.5848834,Asia
Bhutan,BTN,2016,1.158997,Asia
Bhutan,BTN,2017,1.148643,Asia
Bhutan,BTN,2018,0.5694947,Asia
Bhutan,BTN,2019,0.5650332,Asia
Bhutan,BTN,2020,1.4013531,Asia
Bolivia,BOL,2008,2.8146741,South America
Bolivia,BOL,2015,3.5323606,South America
Bolivia,BOL,2016,3.9296517,South America
Bolivia,BOL,2017,4.315298,South America
Bolivia,BOL,2018,3.7974002,South America
Bolivia,BOL,2019,3.3807988,South America
Bolivia,BOL,2020,2.790903,South America
Bolivia,BOL,2021,2.9088266,South America
Bolivia,BOL,2022,2.755917,South America
Bolivia,BOL,2023,2.5374777,South America
Bosnia and Herzegovina,BIH,1990,0.70174116,Europe
Bosnia and Herzegovina,BIH,2000,0.9216692,Europe
Bosnia and Herzegovina,BIH,2001,1.3305414,Europe
Bosnia and Herzegovina,BIH,2002,1.1448368,Europe
Bosnia and Herzegovina,BIH,2009,0.73880196,Europe
Bosnia and Herzegovina,BIH,2010,0.50099283,Europe
Bosnia and Herzegovina,BIH,2011,0.8159469,Europe
Bosnia and Herzegovina,BIH,2012,1.2469956,Europe
Bosnia and Herzegovina,BIH,2013,0.739016,Europe
Bosnia and Herzegovina,BIH,2014,0.5880606,Europe
Bosnia and Herzegovina,BIH,2015,0.9748843,Europe
Bosnia and Herzegovina,BIH,2016,0.82311124,Europe
Bosnia and Herzegovina,BIH,2017,0.55600715,Europe
Bosnia and Herzegovina,BIH,2018,0.45029694,Europe
Bosnia and Herzegovina,BIH,2019,0.56978565,Europe
Bosnia and Herzegovina,BIH,2020,0.28890845,Europe
Bosnia and Herzegovina,BIH,2021,0.41138744,Europe
Bosnia and Herzegovina,BIH,2022,0.7140188,Europe
Bosnia and Herzegovina,BIH,2023,0.7782539,Europe
Botswana,BWA,2020,9.619632,Africa
Botswana,BWA,2021,8.317274,Africa
Brazil,BRA,1990,3.168726,South America
Brazil,BRA,1991,3.2851844,South America
Brazil,BRA,1992,2.8367379,South America
Brazil,BRA,1993,3.0547378,South America
Brazil,BRA,1994,3.2540169,South America
Brazil,BRA,1995,3.7529278,South America
Brazil,BRA,1996,4.4622765,South America
Brazil,BRA,1997,4.2816052,South America
Brazil,BRA,1998,4.118255,South America
Brazil,BRA,1999,4.095578,South America
Brazil,BRA,2000,4.2746143,South America
Brazil,BRA,2001,4.339377,South America
Brazil,BRA,2002,4.305295,South America
Brazil,BRA,2003,4.3277984,South America
Brazil,BRA,2004,4.164477,South America
Brazil,BRA,2005,4.1732826,South America
Brazil,BRA,2006,4.2721763,South America
Brazil,BRA,2007,3.9688962,South America
Brazil,BRA,2008,4.190664,South America
Brazil,BRA,2009,4.396968,South America
Brazil,BRA,2010,4.5637755,South America
Brazil,BRA,2011,4.5755897,South America
Brazil,BRA,2012,4.744691,South America
Brazil,BRA,2013,4.748329,South America
Brazil,BRA,2014,4.7745304,South America
Brazil,BRA,2015,4.524524,South America
Brazil,BRA,2016,4.512752,South America
Brazil,BRA,2017,4.7549834,South America
Brazil,BRA,2018,4.3225293,South America
Brazil,BRA,2019,3.54743,South America
Brazil,BRA,2020,3.6156976,South America
Brazil,BRA,2021,3.6157103,South America
Brazil,BRA,2022,3.5482292,South America
Brazil,BRA,2023,3.6249971,South America
British Virgin Islands,VGB,1990,13.063357,North America
British Virgin Islands,VGB,1992,0,North America
British Virgin Islands,VGB,1993,0,North America
British Virgin Islands,VGB,1994,0,North America
British Virgin Islands,VGB,1995,0,North America
British Virgin Islands,VGB,1996,0,North America
British Virgin Islands,VGB,1999,10.381521,North America
British Virgin Islands,VGB,2001,0,North America
British Virgin Islands,VGB,2002,0,North America
British Virgin Islands,VGB,2003,9.1274185,North America
British Virgin Islands,VGB,2004,8.777704,North America
British Virgin Islands,VGB,2006,8.121827,North America
Brunei,BRN,1996,2.195928,Asia
Brunei,BRN,1997,1.4278371,Asia
Brunei,BRN,1998,0,Asia
Brunei,BRN,1999,1.361021,Asia
Brunei,BRN,2000,1.329995,Asia
Bulgaria,BGR,1990,1.1817595,Europe
Bulgaria,BGR,1991,2.1058798,Europe
Bulgaria,BGR,1992,2.3127925,Europe
Bulgaria,BGR,1993,2.1216004,Europe
Bulgaria,BGR,1994,2.304796,Europe
Bulgaria,BGR,1995,1.8338081,Europe
Bulgaria,BGR,1996,1.9606956,Europe
Bulgaria,BGR,1997,2.247291,Europe
Bulgaria,BGR,1998,2.3953447,Europe
Bulgaria,BGR,1999,2.1279466,Europe
Bulgaria,BGR,2000,2.3727899,Europe
Bulgaria,BGR,2001,1.5207424,Europe
Bulgaria,BGR,2002,1.4044323,Europe
Bulgaria,BGR,2003,1.2951039,Europe
Bulgaria,BGR,2004,1.436477,Europe
Bulgaria,BGR,2005,1.3158646,Europe
Bulgaria,BGR,2006,1.3759873,Europe
Bulgaria,BGR,2007,0.9750216,Europe
Bulgaria,BGR,2008,0.9300165,Europe
Bulgaria,BGR,2009,0.9099972,Europe
Bulgaria,BGR,2010,0.706839,Europe
Bulgaria,BGR,2011,0.7916292,Europe
Bulgaria,BGR,2012,0.9849569,Europe
Bulgaria,BGR,2013,0.91159034,Europe
Bulgaria,BGR,2014,0.70078135,Europe
Bulgaria,BGR,2015,0.7863091,Europe
Bulgaria,BGR,2016,0.6004321,Europe
Bulgaria,BGR,2017,0.96164745,Europe
Bulgaria,BGR,2018,1.0509342,Europe
Bulgaria,BGR,2019,0.6401461,Europe
Bulgaria,BGR,2020,0.72744286,Europe
Bulgaria,BGR,2021,0.78940403,Europe
Bulgaria,BGR,2022,0.8235348,Europe
Bulgaria,BGR,2023,0.8840041,Europe
Burundi,BDI,2013,1.8423676,Africa
Burundi,BDI,2014,1.8734076,Africa
Burundi,BDI,2015,1.4008049,Africa
Burundi,BDI,2016,2.1716225,Africa
Cameroon,CMR,2015,1.6814905,Africa
Cameroon,CMR,2016,0.99454266,Africa
Cameroon,CMR,2017,1.6691686,Africa
Cameroon,CMR,2020,2.2896667,Africa
Canada,CAN,1990,1.6836003,North America
Canada,CAN,1991,1.9458944,North America
Canada,CAN,1992,1.656058,North America
Canada,CAN,1993,1.3733915,North America
Canada,CAN,1994,1.3900435,North America
Canada,CAN,1995,1.282317,North America
Canada,CAN,1996,1.3775436,North America
Canada,CAN,1997,1.3071356,North America
Canada,CAN,1998,1.2108179,North America
Canada,CAN,1999,1.0791959,North America
Canada,CAN,2000,0.955021,North America
Canada,CAN,2001,1.0299528,North America
Canada,CAN,2002,1.3006253,North America
Canada,CAN,2003,0.9736896,North America
Canada,CAN,2004,1.2335135,North America
Canada,CAN,2005,1.0997952,North America
Canada,CAN,2006,0.9802529,North America
Canada,CAN,2007,0.9942881,North America
Canada,CAN,2008,0.8710322,North America
Canada,CAN,2009,0.949193,North America
Canada,CAN,2010,0.89834833,North America
Canada,CAN,2011,1.032587,North America
Canada,CAN,2012,0.89150923,North America
Canada,CAN,2013,0.84875107,North America
Canada,CAN,2014,0.85748893,North America
Canada,CAN,2015,0.98760945,North America
Canada,CAN,2016,0.84603804,North America
Canada,CAN,2017,0.9328707,North America
Canada,CAN,2018,0.89456505,North America
Canada,CAN,2019,0.8150726,North America
Canada,CAN,2020,0.9423425,North America
Canada,CAN,2021,1.0439988,North America
Canada,CAN,2022,1.0543069,North America
Canada,CAN,2023,1.0362155,North America
Cape Verde,CPV,2011,2.8711696,Africa
Cape Verde,CPV,2012,4.017368,Africa
Cape Verde,CPV,2013,2.7625453,Africa
Cape Verde,CPV,2014,5.923317,Africa
Cape Verde,CPV,2015,2.7661533,Africa
Cape Verde,CPV,2017,2.7684233,Africa
Cape Verde,CPV,2018,3.1639311,Africa
Cape Verde,CPV,2019,1.9770973,Africa
Cape Verde,CPV,2020,3.5588384,Africa
Cayman Islands,CYM,1990,0,North America
